"STATION","DATE","AWND","PGTM","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11"
"US1NYCQ0022","2020-03-26",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-03-27",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-03-28",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-03-29",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-03-30",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-03-31",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-04-01",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-04-02",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-04-03",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-04-04",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-04-05",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-04-06",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-04-07",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-04-08",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-04-09",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-04-10",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-04-11",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-04-12",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-04-13",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-04-14",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-04-15",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-04-16",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-04-17",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-04-18",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-04-19",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-04-20",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-04-21",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-04-22",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-04-23",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-04-24",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-04-25",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-04-26",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-04-27",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-04-28",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-04-29",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-04-30",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-05-01",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-05-02",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-05-03",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-05-04",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-05-05",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-05-06",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-05-07",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-05-08",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-05-09",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-05-10",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-05-11",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-05-12",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-05-13",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-05-14",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-05-15",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-05-16",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0022","2020-05-17",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0021","2020-05-02",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0021","2020-05-15",,,,,,,,,,,,,,,,,,,,
"US1NYCQ0021","2020-05-16",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-01-01",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-01-02",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-01-03",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-01-04",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-01-05",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-01-06",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-01-07",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-01-08",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-01-09",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-01-10",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-01-11",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-01-12",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-01-13",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-01-14",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-01-15",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-01-16",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-01-17",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-01-18",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-01-19",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-01-20",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-01-21",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-01-22",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-01-23",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-01-24",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-01-25",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-01-26",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-01-27",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-01-28",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-01-29",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-01-30",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-01-31",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-02-01",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-02-02",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-02-03",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-02-04",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-02-05",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-02-06",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-02-07",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-02-08",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-02-09",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-02-10",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-02-11",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-02-12",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-02-13",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-02-14",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-02-15",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-02-16",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-02-17",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-02-18",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-02-19",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-02-20",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-02-21",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-02-22",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-02-23",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-02-24",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-02-25",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-02-26",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-02-27",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-02-28",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-02-29",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-03-01",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-03-02",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-03-03",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-03-04",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-03-05",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-03-06",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-03-07",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-03-08",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-03-09",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-03-10",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-03-11",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-03-12",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-03-13",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-03-14",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-03-15",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-03-16",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-03-17",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-03-18",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-03-19",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-03-20",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-03-21",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-03-22",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-03-23",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-03-24",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-03-25",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-03-26",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-03-27",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-03-28",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-03-29",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-03-30",,,,,,,,,,,,,,,,,,,,
"USC00306570","2020-03-31",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-01-01",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-01-02",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-01-03",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-01-04",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-01-05",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-01-06",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-01-07",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-01-08",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-01-09",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-01-10",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-01-11",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-01-12",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-01-13",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-01-14",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-01-15",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-01-16",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-01-17",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-01-18",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-01-19",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-01-20",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-01-21",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-01-22",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-01-23",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-01-24",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-01-25",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-01-26",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-01-27",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-01-28",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-01-29",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-01-30",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-01-31",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-02-01",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-02-02",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-02-03",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-02-04",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-02-05",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-02-06",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-02-07",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-02-08",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-02-09",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-02-10",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-02-11",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-02-12",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-02-13",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-02-14",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-02-15",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-02-16",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-02-17",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-02-18",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-02-19",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-02-20",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-02-21",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-02-22",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-02-23",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-02-24",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-02-25",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-02-26",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-02-27",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-02-28",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-02-29",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-03-01",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-03-02",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-03-03",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-03-04",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-03-05",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-03-06",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-03-07",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-03-08",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-03-09",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-03-10",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-03-11",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-03-12",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-03-13",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-03-14",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-03-15",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-03-16",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-03-17",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-03-18",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-03-19",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-03-20",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-03-21",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-03-22",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-03-23",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-03-24",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-03-25",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-03-26",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-03-27",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-03-28",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-03-29",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-03-30",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-03-31",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-04-05",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-04-06",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-04-07",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-04-08",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-04-25",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-04-26",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-04-27",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-05-05",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-05-06",,,,,,,,,,,,,,,,,,,,
"USC00307780","2020-05-07",,,,,,,,,,,,,,,,,,,,
"USC00308631","2020-01-01",,,,"33","25","25",,,,,,,,,,,,,,
"USC00308631","2020-01-02",,,,"28","23","23",,,,,,,,,,,,,,
"USC00308631","2020-01-03",,,,"38","23","37",,,,,,,,,,,,,,
"USC00308631","2020-01-04",,,,"39","31","31",,,,,,,,,,,,,,
"USC00308631","2020-01-05",,,,"32","18","18",,,,,,,,,,,,,,
"USC00308631","2020-01-06",,,,"28","10","19",,,,,,,,,,,,,,
"USC00308631","2020-01-07",,,,"29","18","23",,,,,,,,,,,,,,
"USC00308631","2020-01-08",,,,"29","23","25",,,,,,,,,,,,,,
"USC00308631","2020-01-09",,,,"29","-4","-4",,,,,,,,,,,,,,
"USC00308631","2020-01-10",,,,"27","-7","27",,,,,,,,,,,,,,
"USC00308631","2020-01-11",,,,"45","27","45",,,,,,,,,,,,,,
"USC00308631","2020-01-12",,,,"55","34","36",,,,,,,,,,,,,,
"USC00308631","2020-01-13",,,,"55","17","22",,,,,,,,,,,,,,
"USC00308631","2020-01-14",,,,"33","22","24",,,,,,,,,,,,,,
"USC00308631","2020-01-15",,,,"36","24","30",,,,,,,,,,,,,,
"USC00308631","2020-01-16",,,,"31","26","27",,,,,,,,,,,,,,
"USC00308631","2020-01-17",,,,"27","-8","-8",,,,,,,,,,,,,,
"USC00308631","2020-01-18",,,,"6","-10","-3",,,,,,,,,,,,,,
"USC00308631","2020-01-19",,,,"27","-3","7",,,,,,,,,,,,,,
"USC00308631","2020-01-20",,,,"13","-4","-4",,,,,,,,,,,,,,
"USC00308631","2020-01-21",,,,"27","-11","-10",,,,,,,,,,,,,,
"USC00308631","2020-01-22",,,,"22","-11","22",,,,,,,,,,,,,,
"USC00308631","2020-01-23",,,,"31","15","15",,,,,,,,,,,,,,
"USC00308631","2020-01-24",,,,"40","14","24",,,,,,,,,,,,,,
"USC00308631","2020-01-25",,,,"45","23","31",,,,,,,,,,,,,,
"USC00308631","2020-01-26",,,,"34","31","31",,,,,,,,,,,,,,
"USC00308631","2020-01-27",,,,"32","28","28",,,,,,,,,,,,,,
"USC00308631","2020-01-28",,,,"32","14","14",,,,,,,,,,,,,,
"USC00308631","2020-01-29",,,,"25","14","14",,,,,,,,,,,,,,
"USC00308631","2020-01-30",,,,"25","-5","-5",,,,,,,,,,,,,,
"USC00308631","2020-01-31",,,,"30","-6","8",,,,,,,,,,,,,,
"USC00308631","2020-02-01",,,,"33","8","24",,,,,,,,,,,,,,
"USC00308631","2020-02-02",,,,"27","14","16",,,,,,,,,,,,,,
"USC00308631","2020-02-03",,,,"28","14","28",,,,,,,,,,,,,,
"USC00308631","2020-02-04",,,,"33","21","26",,,,,,,,,,,,,,
"USC00308631","2020-02-05",,,,"34","17","17",,,,,,,,,,,,,,
"USC00308631","2020-02-06",,,,"23","12","18",,,,,,,,,,,,,,
"USC00308631","2020-02-07",,,,"28","18","24",,,,,,,,,,,,,,
"USC00308631","2020-02-08",,,,"24","-5","-5",,,,,,,,,,,,,,
"USC00308631","2020-02-09",,,,"10","-17","-16",,,,,,,,,,,,,,
"USC00308631","2020-02-10",,,,"30","-16","30",,,,,,,,,,,,,,
"USC00308631","2020-02-11",,,,"33","23","23",,,,,,,,,,,,,,
"USC00308631","2020-02-12",,,,"31","23","23",,,,,,,,,,,,,,
"USC00308631","2020-02-13",,,,"31","22","27",,,,,,,,,,,,,,
"USC00308631","2020-02-14",,,,"30","-11","-11",,,,,,,,,,,,,,
"USC00308631","2020-02-15",,,,"7","-17","-7",,,,,,,,,,,,,,
"USC00308631","2020-02-16",,,,"25","-7","24",,,,,,,,,,,,,,
"USC00308631","2020-02-17",,,,"29","15","20",,,,,,,,,,,,,,
"USC00308631","2020-02-18",,,,"36","20","23",,,,,,,,,,,,,,
"USC00308631","2020-02-19",,,,"37","20","23",,,,,,,,,,,,,,
"USC00308631","2020-02-20",,,,"37","7","7",,,,,,,,,,,,,,
"USC00308631","2020-02-21",,,,"10","-12","-11",,,,,,,,,,,,,,
"USC00308631","2020-02-22",,,,"27","-11","23",,,,,,,,,,,,,,
"USC00308631","2020-02-23",,,,"29","18","18",,,,,,,,,,,,,,
"USC00308631","2020-02-24",,,,"43","18","31",,,,,,,,,,,,,,
"USC00308631","2020-02-25",,,,"51","18","30",,,,,,,,,,,,,,
"USC00308631","2020-02-26",,,,"39","29","29",,,,,,,,,,,,,,
"USC00308631","2020-02-27",,,,"36","29","33",,,,,,,,,,,,,,
"USC00308631","2020-03-01",,,,"12","0","3",,,,,,,,,,,,,,
"USC00308631","2020-03-02",,,,"26","3","26",,,,,,,,,,,,,,
"USC00308631","2020-03-03",,,,"39","3","26",,,,,,,,,,,,,,
"USC00308631","2020-03-04",,,,"46","26","34",,,,,,,,,,,,,,
"USC00308631","2020-03-05",,,,"34","27","27",,,,,,,,,,,,,,
"USC00308631","2020-03-06",,,,"36","23","25",,,,,,,,,,,,,,
"USC00308631","2020-03-07",,,,"42","11","11",,,,,,,,,,,,,,
"USC00308631","2020-03-08",,,,"32","11","16",,,,,,,,,,,,,,
"USC00308631","2020-03-09",,,,"45","16","42",,,,,,,,,,,,,,
"USC00308631","2020-03-10",,,,"57","38","38",,,,,,,,,,,,,,
"USC00308631","2020-03-11",,,,"50","20","21",,,,,,,,,,,,,,
"USC00308631","2020-03-12",,,,"45","21","35",,,,,,,,,,,,,,
"USC00308631","2020-03-13",,,,"45","25","35",,,,,,,,,,,,,,
"USC00308631","2020-03-14",,,,"42","22","22",,,,,,,,,,,,,,
"USC00308631","2020-03-15",,,,"43","18","18",,,,,,,,,,,,,,
"USC00308631","2020-03-16",,,,"30","9","9",,,,,,,,,,,,,,
"USC00308631","2020-03-17",,,,"39","8","31",,,,,,,,,,,,,,
"USC00308631","2020-03-18",,,,"44","21","21",,,,,,,,,,,,,,
"USC00308631","2020-03-19",,,,"33","21","32",,,,,,,,,,,,,,
"USC00308631","2020-03-20",,,,"47","32","47",,,,,,,,,,,,,,
"USC00308631","2020-03-21",,,,"47","22","22",,,,,,,,,,,,,,
"USC00308631","2020-03-22",,,,"22","10","10",,,,,,,,,,,,,,
"USC00308631","2020-03-23",,,,"35","9","25",,,,,,,,,,,,,,
"USC00308631","2020-03-24",,,,"28","23","27",,,,,,,,,,,,,,
"USC00308631","2020-03-25",,,,"33","17","22",,,,,,,,,,,,,,
"USC00308631","2020-03-26",,,,"41","22","30",,,,,,,,,,,,,,
"USC00308631","2020-03-27",,,,"56","30","30",,,,,,,,,,,,,,
"USC00308631","2020-03-28",,,,"46","21","21",,,,,,,,,,,,,,
"USC00308631","2020-03-29",,,,"46","21","40",,,,,,,,,,,,,,
"USC00308631","2020-03-30",,,,"44","35","37",,,,,,,,,,,,,,
"USC00308631","2020-03-31",,,,"44","32","32",,,,,,,,,,,,,,
"USC00308631","2020-04-01",,,,"46","21","21",,,,,,,,,,,,,,
"USC00308631","2020-04-02",,,,"45","21","31",,,,,,,,,,,,,,
"USC00308631","2020-04-03",,,,"43","31","35",,,,,,,,,,,,,,
"USC00308631","2020-04-04",,,,"43","35","38",,,,,,,,,,,,,,
"USC00308631","2020-04-05",,,,"51","31","41",,,,,,,,,,,,,,
"USC00308631","2020-04-06",,,,"47","27","27",,,,,,,,,,,,,,
"USC00308631","2020-04-07",,,,"52","27","33",,,,,,,,,,,,,,
"USC00308631","2020-04-08",,,,"53","33","36",,,,,,,,,,,,,,
"USC00308631","2020-04-09",,,,"52","36","39",,,,,,,,,,,,,,
"USC00308631","2020-04-10",,,,"43","29","29",,,,,,,,,,,,,,
"USC00308631","2020-04-11",,,,"36","25","25",,,,,,,,,,,,,,
"USC00308631","2020-04-12",,,,"40","25","28",,,,,,,,,,,,,,
"USC00308631","2020-04-13",,,,"51","28","48",,,,,,,,,,,,,,
"USC00308631","2020-04-14",,,,"60","32","32",,,,,,,,,,,,,,
"USC00308631","2020-04-15",,,,"41","24","24",,,,,,,,,,,,,,
"USC00308631","2020-04-16",,,,"36","22","22",,,,,,,,,,,,,,
"USC00308631","2020-04-17",,,,"25","22","25",,,,,,,,,,,,,,
"USC00308631","2020-04-18",,,,"36","25","29",,,,,,,,,,,,,,
"USC00308631","2020-04-19",,,,"45","29","34",,,,,,,,,,,,,,
"USC00308631","2020-04-20",,,,"52","21","22",,,,,,,,,,,,,,
"USC00308631","2020-04-21",,,,"46","22","33",,,,,,,,,,,,,,
"USC00308631","2020-04-23",,,,"34","18","21",,,,,,,,,,,,,,
"USC00308631","2020-04-27",,,,"49","39","39",,,,,,,,,,,,,,
"USC00308631","2020-04-29",,,,"60","27","35",,,,,,,,,,,,,,
"USC00308631","2020-04-30",,,,"58","35","47",,,,,,,,,,,,,,
"USC00308631","2020-05-01",,,,"50","44","49",,,,,,,,,,,,,,
"USC00308631","2020-05-02",,,,"59","31","34",,,,,,,,,,,,,,
"USC00308631","2020-05-03",,,,"64","34","49",,,,,,,,,,,,,,
"USC00308631","2020-05-04",,,,"68","38","39",,,,,,,,,,,,,,
"USC00308631","2020-05-05",,,,"42","26","26",,,,,,,,,,,,,,
"USC00308631","2020-05-06",,,,"49","26","28",,,,,,,,,,,,,,
"USC00308631","2020-05-07",,,,"59","26","30",,,,,,,,,,,,,,
"USC00308631","2020-05-08",,,,"56","30","32",,,,,,,,,,,,,,
"USC00308631","2020-05-11",,,,"46","29","30",,,,,,,,,,,,,,
"USC00308631","2020-05-12",,,,"46","30","31",,,,,,,,,,,,,,
"USC00308631","2020-05-13",,,,"42","24","28",,,,,,,,,,,,,,
"USC00308631","2020-05-14",,,,"51","27","30",,,,,,,,,,,,,,
"USC00308631","2020-05-15",,,,"65","30","53",,,,,,,,,,,,,,
"USC00308631","2020-05-16",,,,"63","46","46",,,,,,,,,,,,,,
"USC00308631","2020-05-17",,,,"56","35","40",,,,,,,,,,,,,,
"USC00302036","2020-01-01",,,,"39","27","27",,,,,,,,,,,,,,
"USC00302036","2020-01-02",,,,"29","14","16",,,,,,,,,,,,,,
"USC00302036","2020-01-03",,,,"45","16","33",,,,,,,,,,,,,,
"USC00302036","2020-01-04",,,,"45","33","39",,,,,,,,,,,,,,
"USC00302036","2020-01-05",,,,"44","27","27",,,,,,,,,,,,,,
"USC00302036","2020-01-06",,,,"28","23","28",,,,,,,,,,,,,,
"USC00302036","2020-01-07",,,,"35","18","18",,,,,,,,,,,,,,
"USC00302036","2020-01-08",,,,"33","18","26",,,,,,,,,,,,,,
